channel_id,alt-right,alt-right_update_required,antitheist,antitheist_update_required,politics-left,politics-left_update_required,politics-right,politics-right_update_required,notes
UC0IqOHcZ4sJKD_J6gjKsUKQ,False,False,False,False,False,False,False,False,|nan
UCFQMnBA3CS502aghlcr0_aw,False,False,,,,,,,|crypto news
UCgyLr40aVhjktaDSvAVGpAg,False,False,False,False,False,False,False,False,|nan
UC2D2CMWXMOVWx7giW1n3LIg,False,False,False,False,False,False,False,False,|science
UCXyExLpdM8AC8GNK7TKkI-w,False,False,False,False,False,False,False,False,|boxing
UCeUMNYWwulM_IZwQGGaY2VA,False,False,False,False,False,False,False,False,|nan
UCUWKF25hTpteKU45j8bzBbA,False,False,False,False,False,False,False,False,|nan
UCOT0FkUYkHlXCeO6L4kGh3Q,False,False,False,False,False,False,False,False,|music
UCb1ANUIW7arUUDI-Mwz65rw,False,False,False,False,False,False,False,False,|music
UClA-jNuyJKqN-xCm7KPG_XA,False,False,False,False,False,False,False,False,|code
UC8yXAORaEiu-vnEOT8YLlxA,False,False,False,False,False,False,False,False,|music
UC-8ywcgWTF2gMiPtrycZIcw,False,False,False,False,False,False,False,False,|water news|nan|nan
UCbLIqv9Puhyp9_ZjVtfOy7w,False,False,False,False,False,False,False,False,|COD
UC5T0tXJN5CrMZUEJuz4oovw,False,False,False,False,False,False,False,False,|tv review
UC12E3RFoZzw873OfYoXi55A,False,False,False,False,False,False,False,False,|midwest craft chat
UC1yNl2E66ZzKApQdRuTQ4tw,False,False,False,False,False,False,False,False,|nan
UCxByVUuLdxxiqQVmbOnDEzw,False,False,False,False,False,False,False,False,|somebody in the outdoors
UCYTTC8FyL-32YYQIGIjZt2Q,False,False,False,False,False,False,False,False,|video games
UCOpCXbrCHs8oqBEHteuFftw,False,False,,,,,,,|cumtown
UC7vUM39odw3OEqeCYnJ6Weg,False,False,False,False,False,False,False,False,|video game
UC9MAhZQQd9egwWCxrwSIsJQ,False,False,False,False,False,False,False,False,|nan|nan|nan
UC9k-yiEpRHMNVOnOi_aQK8w,False,False,False,False,False,False,False,False,|nan|nan
UCa3SDs8cPme7tD9S8BIVYrw,False,False,False,False,False,False,False,False,|nan
UC4mftUX7apmV1vsVXZh7RTw,False,False,False,False,False,False,False,False,|naval ships
UCOVcAiUMS7RZ6RVUcrwAYXA,False,False,False,False,False,False,False,False,|nan
UCYwVxWpjeKFWwu8TML-Te9A,False,False,,False,False,False,False,False,|criminal psychology|nan
UCMlgBm2kOuCSLhAu7_C7AZQ,False,False,,,,,,,|Sky News Australia fans
UCzFOXkiyQiqdq2r5aUPF6Aw,False,False,False,False,False,False,False,False,|jiu-jitsu
UCTzDJyA8dRtj3ZgYhLITHvA,False,False,False,False,False,False,False,False,|Mexican-interest news
UC1bjWVLp2aaJmPcNbi9OOsw,False,False,False,False,False,False,False,False,|music
UC06E4Y_-ybJgBUMtXx8uNNw,False,False,False,False,False,False,False,False,|scientist
UCnYMOamNKLGVlJgRUbamveA,False,False,False,False,False,False,False,False,|nan|financial advice|nan
UCdw1GVKUb-tHU4Wcj6hCe8g,False,False,False,False,False,False,False,False,|nan
UCPp9ZWtDG18S4svtwPQoTJw,False,False,False,False,False,False,False,False,|nan
UCcfw3aIB3slSY1rjU7OGkZQ,False,False,False,False,False,False,False,False,|nan
UCIpwPuJsrboNnf200oV8cWQ,False,False,False,False,False,False,False,False,|nan
UCuF49lP5gkkw5L8HK3H6GJg,False,False,False,False,False,False,False,False,|nan|nan
UCE4GEUN-aR_HK8QWuKkWqEw,False,False,False,False,False,False,False,False,|nan
UCvtuPgvFmA--W404WkST8GA,False,False,False,False,False,False,False,False,|nan
UCbxCR9QT9YTuUa4ONm7zAaA,False,False,False,False,False,False,False,False,|nan|german
UCUHilQpz7Pzth1wwmcQjXjg,False,False,False,False,False,False,False,False,|music|nan
UCSu7x-J8ESHojsq8mCvFOZw,False,False,False,False,False,False,False,False,|bing central
UCNKJhostw6KyfQUd2trZ3Sw,False,False,False,False,False,False,False,False,|country farmer
UCp7NJD2Pbao4PQg1fePCL4Q,False,False,False,False,False,False,False,False,|bible study
UCDnwlb3IQDPJtFysPUJbDFQ,False,False,False,False,False,False,False,False,|doctors
UCupvZG-5ko_eiXAupbDfxWw,False,False,False,False,False,False,False,False,|CNN|nan|nan
UCVSNOxehfALut52NbkfRBaA,False,False,,,,,,,|news
UCojNA7ZvnmGuIvYnm44wl3Q,False,False,False,False,False,False,False,False,|local news|nan
UChDKyKQ59fYz3JO2fl0Z6sg,False,False,False,False,True,False,False,False,|NBC Today|NBC Today
UCAeWdyKJXGWmVAXFpgLNNTg,False,False,,,,,,,|CBC Evening news
UCi4fcBVyo4CAnmdgXeO-NvA,False,False,False,False,False,False,False,False,|CBS Boston|nan
UCBu0KdNokE4MqdkacvH37_A,False,False,,False,False,False,False,False,|local news|nan|nan
UChqUTb7kYRX8-EiaN3XFrSQ,False,False,False,False,False,False,False,False,|nan|nan|nan|nan
UCD-oD8ZTySlwLQLbDsRaxmQ,False,False,False,False,False,False,False,False,|nan
UCkqcY4CAuBFNFho6JgygCnA,False,False,False,False,False,False,False,False,|man-centered jock motivation
UCnetiRHPnIMBCm-yY4m69qA,False,False,False,False,False,False,False,False,|road rage dashcam videos
UCxjC_VVez3w8Uyh7LWPnkXA,False,False,,,,,,,|local neews
UCVxfRg9nlAEsUjvgnONTrqA,False,False,False,False,False,False,False,False,|algorithmic trading
UCktceZtn0Kxd53qjjM2KzqA,False,False,False,False,False,False,False,False,|FOX news|nan|not biased according to MBFC
UCIFk2uvCNcEmZ77g0ESKLcQ,False,False,False,False,False,False,False,False,|The Why Files|the Why files
UCSEY9d6nzrS9yk2UWW6OYXA,False,False,False,False,False,False,False,False,|Compound Podcast hosted by Gavin McInnes (Alt-Lite)
UC6ZFN9Tx6xh-skXCuRHCDpQ,False,False,False,False,False,False,False,False,|PBS Newshour|nan
UC51KgmIyNO6uqxb68sjgIXw,False,False,False,False,False,False,False,False,|antique explorer|remote areas and antiques|nan|remote traveler
UCO-E34ZPoQ0bpSfKgOab5_A,False,False,False,False,False,False,False,False,|minecraft 
UCVveEFTOd6khhSXXnRhxJmg,False,False,False,False,False,False,False,False,|engineer
UCMn2GAjYyBojkPtWRMkjpPw,False,False,False,False,False,False,False,False,|soft rock
UCvQECJukTDE2i6aCoMnS-Vg,False,False,False,False,False,False,False,False,|big think|science pop culture
UCDmvEp5Rtjw817rMw_Z-S1A,False,False,False,False,False,False,False,False,|relaxing sounds|nan
UCfPb7fvFMpSdQ71apTKkhkQ,False,False,False,False,False,False,False,False,|bible
UCqNYK5QArQRZSIR8v6_FCfA,False,False,False,False,False,False,False,False,|nan|nan
UCaVs3uSGH1poAjGnKg6O9gQ,False,False,False,False,False,False,False,False,|music
UC3gDEBGv2HJQOEB6N-cuSPA,False,False,False,False,False,False,False,False,|culture commentary (definitely critical of dramaticized religion but not religion itself?)
UC-r13SLLdZtZNmuC2bMnlmw,False,False,False,False,False,False,False,False,|nan
UCHn4Z8uDj3O187-oevk0Bow,False,False,False,False,False,False,False,False,|movie deleted scenes|nan
UC0gJOE0fHy2H4c2ina_8Bgw,False,False,True,False,False,False,False,False,|The Wonderful Truth|nan
UCP5lp25rwv2lBCjpce0hi0A,False,False,False,False,False,False,False,False,|Slow rock
UCKISdPdeNZ9avu_x4FK-cwA,False,False,True,False,False,False,False,False,|Atheist experience and anti-Christianity
UC1dVfl5-I98WX3yCy8IJQMg,False,False,False,False,False,False,False,False,|nan|nan|nan
UC3XTzVzaHQEd30rQbuvCtTQ,False,False,False,False,False,False,False,False,|nan
UCNS3dqFGBPhxHmOigehpBeg,False,False,False,False,False,False,False,False,|nan|nan|nan
UCO6DPUss5C5_sSIayQPJcXw,False,False,False,False,False,False,False,False,|nan|nan|nan
UCrGmKFDbdQBz6MdL2JfSypw,False,False,False,False,False,False,False,False,|Korean minecraft
UC7DN2g2KJ6MLASJDTpc-6pQ,False,False,False,False,False,False,False,False,|Comics
UCGfgKimGJ4yueKEtFVPpHtw,False,False,False,False,False,False,False,False,|gentle rain|nan|nan
UCDogdKl7t7NHzQ95aEwkdMw,,False,False,False,False,False,,False,|sidemen|nan|nan
UCKc5D_o4etjuQwgUZ9eKCLQ,False,False,False,False,False,False,False,False,|lofi
UCpIafFPGutTAKOBHMtGen7g,False,False,False,False,False,False,False,False,|memes
UCBCi8RpchMBJaW5GZEgKhnA,False,False,False,False,False,False,False,False,|rain|nan|music
UCT2YoQnZOzQJ2-S44Qkk0qw,False,False,False,False,False,False,False,False,|medidation
UCddem5RlB3bQe99wyY49g0g,False,False,False,False,False,False,False,False,|nan
UCJtRQLSP2bi7N0X9NhDV-yw,False,False,False,False,False,False,False,False,|nan
UC7osqPCRB5KF4ppEuhX-w7w,False,False,False,False,False,False,False,False,|nan|nan
UCD8AAvA3_JDFeOps-HzPPHg,False,False,False,False,False,False,False,False,|nan
UC6BLQ4Po0euDOZq9gUgkWAQ,False,False,True,False,False,False,False,False,|nan
UCD2VuGlPSfBDFGKhxviv1Zg,False,False,False,False,False,False,False,False,|singing
UCUFnGWHIQvybwmR7XDh7-9A,False,False,False,False,False,False,False,False,|dog caring
UCT0X3_r12NwgteD22ZDTAlw,False,False,False,False,False,False,False,False,|video game memes 
UCwRJHlNjssU29Qh95qsLzdA,False,False,False,False,False,False,False,False,|movie clips
UCigygyPkHm07o-wQvkET7Og,False,False,False,False,False,False,False,False,|music
UCtPrkXdtCM5DACLufB9jbsA,False,False,False,False,False,False,False,False,|scary stories|nan
UCJAEpBR_-pDaOqexRN_IWhg,False,False,False,False,False,False,False,False,|movies
UCwxumlzLgn2c-x0Rnq1jOBQ,False,False,False,False,False,False,False,False,|not in english
UCQcBeOSFQvB1kD0G37qeolA,False,False,False,False,False,False,False,False,|Bill Burr|nan
UCVTyTA7-g9nopHeHbeuvpRA,False,False,False,False,False,False,False,False,|Late night|seth meyers
UCc0YbtMkRdhcqwhu3Oad-lw,False,False,False,False,False,False,False,False,|TV
UCz2RMMEv5CNrOKJhs7BvLpw,False,False,False,False,False,False,False,False,|nan
UC6MFZAOHXlKK1FI7V0XQVeA,False,False,False,False,False,False,False,False,|vlogger
UCVE0ap5PtXwsr8XrliHTiUg,False,False,False,False,False,False,False,False,|theater
UCeXiK6UClRyAIZxO8wuTv3g,False,False,False,False,False,False,False,False,|cats
UC0L1suV8pVgO4pCAIBNGx5w,False,False,False,False,False,False,False,False,|news|60 mins australia - not american news
UCFXs_H4Cea1HE6Qm4oF0OzQ,False,False,False,False,False,False,False,False,|jewelry
UC-4HMv1j00QTebcFg4mV2DQ,False,False,False,False,False,False,False,False,|music
UCzlkALArP_rmWlKoh_MfihA,False,False,False,False,False,False,False,False,|anime
UCJ6r2gNypgR1HhgbM8ZFXMg,False,False,False,False,False,False,False,False,|nan
UCzINPf7zTdcAoBlwUg0xfwA,False,False,False,False,False,False,False,False,|random vids
UCptcS69pBLJfkOo3CT1b-Hg,False,False,False,False,False,False,False,False,|not english
UCQFC6xLJy3NzxGXRkaPrlYQ,,False,False,False,False,False,,False,|study music|nan|nan
UCMmaBzfCCwZ2KqaBJjkj0fw,False,False,False,False,False,False,False,False,|nan
UCqoAEDirJPjEUFcF2FklnBA,False,False,False,False,False,False,False,False,|startalk
UCtRn3ZVlpRcKm4kxNeBFunA,False,False,False,False,False,False,False,False,|random
UCTQgz1HeKoCMayrsyOJTdQw,False,False,False,False,False,False,False,False,|wisdom for life (not actively anti-religious)
UCs6SFkATW0gluwIWNuMuYYw,False,False,False,False,False,False,False,False,|news
UClj8rx-qaFbnUiUUvt8Nb2Q,False,False,False,False,False,False,False,False,|audiobooks
UCBPgTCG8SIOppv8F9CVSesg,False,False,False,False,False,False,False,False,|video games
UCHXqfrBY1SxuMu2LMkEa6yQ,False,False,False,False,False,False,False,False,|monty python
UCVHTypjbrXH-maZaIkwweJA,False,False,False,False,False,False,False,False,|news|nan
UCofJu853kJKpkg4y5a-9YXg,False,False,False,False,False,False,False,False,|camping|nan
UCxlXjD6UH2BUm4O4XPgmrqg,False,False,False,False,False,False,False,False,|not in english
UCWoMpx18YeSVuI7ObqEk8eg,False,False,False,False,False,False,False,False,|ancient history
UCIGssa4o9aOlfSyOLuQmkEA,False,False,False,False,False,False,False,False,|old documentaries/clips|nan|old political interviews/speeches
UC4aV8MV1xsaCMMCvoTnMVFw,False,False,False,False,False,False,False,False,|anime
UCxXlIXQtfhm5CbkPS95IWHg,False,False,False,False,False,False,False,False,|old debates
UCgJgDI5G8PaaVOrLd0Z_Cxg,False,False,False,False,False,False,False,False,|brainy dose
UCRbh9AMc9BIXw5MNCAf6DJw,False,False,False,False,False,False,False,False,|vlogger
UCL1c_kVdgRMqTfUJgBIueEg,False,False,False,False,False,False,False,False,|boxing
UCINb0wqPz-A0dV9nARjJlOQ,False,False,False,False,True,False,False,False,|nan|nan|nan
UCxr2d4As312LulcajAkKJYw,False,False,False,False,False,False,False,False,|Townsend cooking
UCUg9Iv_KnZwTulS0cEi_mJQ,False,False,False,False,False,False,False,False,|comedy
UCnAXPljzDhPlUebmnGpVKUA,False,False,False,False,False,False,False,False,|nan
UCm22FAXZMw1BaWeFszZxUKw,False,False,False,False,False,False,False,False,|nan|nan
UCB1eDEd1AYG3YrRIJSZzMOQ,False,False,False,False,False,False,False,False,|history
UCchBatdUMZoMfJ3rIzgV84g,False,False,False,False,False,False,False,False,|video game reenactments
UCyzMqCrpDuq2mM7lwJVKVXg,False,False,False,False,False,False,False,False,|video game reenactments
UCOB86WpguzlOEs4z93iZ7kA,False,False,False,False,False,False,False,False,|political commentary
UC8p6aqja2so3hfQCwaiutow,False,False,False,False,False,False,False,False,"|Christian ""to-good-to-be-true"" stories"
UCKV0U8AoniJsHC32wkupUcg,False,False,False,False,False,False,False,False,|Christian university
UCDbxft90MKWZeenWU0DCOEA,False,False,True,False,False,False,False,False,|former Christian now speaks from atheist perpsective
UCcTzK_2JDmFYGnUiaUleQYg,False,False,False,False,False,False,False,False,|nan|nan
UCrJNKa-OlCBez_qgWa5J-Ng,False,False,False,False,False,False,False,False,"|while self-proclaimed atheist and debunks conspiracy, most aren't Christianity-based"
UC2WUBo9QVTPo_AKZ8jn2pgA,False,False,False,False,False,False,False,False,|nan
UCiQcO_yWHUh-woruzLob70w,False,False,False,False,False,False,False,False,|piano
UC4lp9Emg1ci8eo2eDkB-Tag,False,False,False,False,False,False,False,False,|music
UClh4JeqYB1QN6f1h_bzmEng,False,False,False,False,False,False,False,False,|Christian
UCsKwXPRyjFpX6nWRLssluvA,False,False,False,False,False,False,False,False,|Catholic
UCJ80_CMnIOrKtMyFbIFIQ7A,False,False,False,False,False,False,False,False,|music
UCBP1symGPqYIqi86gaXiX-Q,False,False,True,False,False,False,False,False,|nan
UCI1XS_GkLGDOgf8YLaaXNRA,False,False,False,False,False,False,False,False,|memes
UCRSg-mANRvOGLkV30EyW4jw,False,False,False,False,False,False,False,False,|fantasy rides
UC64UiPJwM_e9AqAd7RiD7JA,False,False,False,False,False,False,False,False,|science explainer|nan
UCg2vrLOhBWk7ZQy3pnzIYgQ,False,False,False,False,False,False,False,False,|Christian
UCpxqW61XjxIX1UoSJDvP9IQ,False,False,False,False,False,False,False,False,|not in English
UCpDmn2FfVYdPIDwRTcf5-OA,False,False,False,False,False,False,False,False,|pyramid schemes
UCXzOjBhzDwqfNfuUPyPTbBg,False,False,False,False,False,False,False,False,|nan
UC4IFgmVjowpy8D7nXmFZL2A,False,False,False,False,False,False,False,False,|after-life experiences
UCb0-X7G4bsL4JXFnwnJlFKw,False,False,False,False,False,False,False,False,|nan
UCC_w8GsmIp-6dHhdVHqcVgg,False,False,True,False,False,False,False,False,|fits the bill
UC5ywKhhrwrMJRTRh4--XTxA,False,False,True,False,False,False,False,False,|nan
UC_ccnTnSrMewh_u2zF-nE_Q,False,False,True,False,False,False,False,False,|normalizing atheism openly
UCK5yjEWK4q1W6rvmOwxixlg,False,False,False,False,False,False,False,False,|music
UCgBg0aacyJnw4qUnb1FlfEQ,False,False,False,False,False,False,False,False,|human astrology
UC_IsGzVtEZi9jce-FAyWNIA,False,False,True,False,False,False,False,False,|Athiest Digest
UC9rHXgUE9pikzYcGrAujMXQ,False,False,False,False,False,False,False,False,|science
UCJNcAH2yzV3VAMYIGxCZ8_w,False,False,False,False,False,False,False,False,|nan
UC07F26kHKkpW_qqvXzEGALA,False,False,False,False,False,True,False,False,|politics|very liberal and anti-right but just parody videos
UCCND6a0H56zHL4YuY226ZOQ,False,False,False,False,False,False,False,False,|nan
UCsvgGfKWsguK4eMcvuuJRgg,False,False,False,False,False,False,False,False,|nan|nan
UCl8PkRsaeaNA20dcyaDZ8HQ,False,False,False,False,False,False,False,False,|nan
UCUfP26mozkiTLZj5eBpFPeQ,False,False,False,False,False,False,False,False,|guitar
UC-2YHgc363EdcusLIBbgxzg,False,False,False,False,False,False,False,False,|science
UCAYhY8ZTycxu7Bad6NejWeQ,False,False,False,False,False,False,False,False,|TV shows
UCBGGH7R4dHfAaz7c9sVVnSA,False,False,False,False,False,False,False,False,|tools tested
UCqcjrkLmAGO0rZqrGuR0bFA,False,False,False,False,False,False,False,False,|random vids
UCZem9C5rWjSb0B8tV3k2EZg,False,False,False,False,False,False,False,False,|nan|nan
UC3IqMHuQL6d4RTsoJLIIpiw,False,False,False,False,False,False,False,False,|tech stuff
UCPx3skkd9oLY6Ty3h_nX0XA,False,False,False,False,False,False,False,False,|remodeling houses
UCwb8GSsEWKGIPXHNH-IHdXg,False,False,False,False,False,False,False,False,|TV history
UCLgTr0PFPCmvhgiuZ4d4xvw,False,False,False,False,False,False,False,False,|meme but make it learning
UCIlU5KDHKFSaebYviKfOidw,False,False,False,False,False,False,False,False,|pop culture stories
UClw8Huc_XZcz46GJh5Z0wuA,False,False,False,False,False,False,False,False,|nan|nan|nan
UCA1y-4TJdVEcSMWN9OZfGSA,False,False,False,False,False,False,False,False,|farmer
UCSnqXeK94-iNmwqGO__eJ5g,False,False,False,False,False,False,False,False,|camping
UC93gx3ZRBY0UfiuVMtwonaw,False,False,False,False,False,False,False,False,|live like old american
UCn4sPeUomNGIr26bElVdDYg,False,False,False,False,False,False,False,False,|nan
UC1mJmVwRDyblb8brdyj5Kvg,False,False,False,False,False,False,False,False,|nan
UCMSYZVlQmyG8_2MkIKzg0kw,False,False,False,False,False,False,False,False,|nan
UCIUUmjFnVeVSAi8HoYL-tzQ,False,False,False,False,False,False,False,False,|movie reviews
UCZKmJOCoQXz3P5-O5e-IVuA,False,False,False,False,False,False,False,False,|guitar
UCF8HUTbUwPKh2Q-KpGOCVGw,False,False,False,False,False,False,,False,|CNBC|nan
UCV-oV8yecSfMZnzdKAhO_4A,False,False,False,False,False,False,False,False,"|interesting facts|""beautiful moments"" but uses sex appeal in title cards "
UC-SJ6nODDmufqBzPBwCvYvQ,False,False,False,False,True,False,False,False,|CBS mornings|nan|nan
UCHd62-u_v4DvJ8TCFtpi4GA,False,False,False,False,True,False,False,False,|washington post|Washington Post
UCJg9wBPyKMNA5sRDnvzmkdg,False,False,False,False,False,False,False,False,|nan|nan
UCqISR0F9-nCth-V2r4Qy75Q,False,False,False,False,False,False,False,False,|culture commentary|nan
UCIPMP_hV7LAeO4zMlBAOnrA,False,False,False,False,False,False,False,False,|nan|nan
UCLfuXprbEt0hJhBymLhEUrg,False,False,False,False,False,False,False,False,|nan|nan
UC7Kk1UNRnV3AVuu0CKnniCQ,False,False,False,False,False,False,False,False,|movies|old movies
UCbEYjl3nDPLiltcmIjOGJdA,False,False,False,False,False,False,False,False,|catholic church
UCcpXzC8XXUfMXQMctxrM2_A,False,False,False,False,False,False,False,False,|deaf interest content 
UCkUumDdWuopNkEk7on8baCw,False,False,False,False,False,False,False,False,|music
UCJhjE7wbdYAae1G25m0tHAA,False,False,False,False,False,False,False,False,|music|nan|music|nan
UCuo9VyowIT-ljA5G2ZuC6Yw,False,False,False,False,False,False,False,False,|stuff
UCo9oQdIk1MfcnzypG3UnURA,False,False,False,False,True,False,False,False,|news commentary|The Rational National- memeing/gossiping the right
UCnWi59TPymx0_qt7PX3VeNA,False,False,False,False,False,False,False,False,|music
UCEAZeUIeJs0IjQiqTCdVSIg,False,False,False,False,False,False,False,False,|Yahoo finance
UCH1oRy1dINbMVp3UFWrKP0w,False,False,False,False,False,False,False,False,|GMA|nan
UC9lqW3pQDcUuugXLIpzcUdA,False,False,False,False,False,False,False,False,|old debates about politics|William Buckley Jr.
UCCB1oLQY3XM86ACD05Lq4HQ,False,False,False,False,False,False,False,False,|nan|nan
UCn-UILQzYyLZ-bKNpWVvMSg,False,False,False,False,False,False,False,False,|Fortnite videos
UCKQECjul8nw1KW_JzfBTP1A,False,False,False,False,False,False,False,False,|least biased on MBFC
UCcf1t1tH-Pp5bmu4hbAytwA,False,False,,False,False,True,False,False,|financial advice|nan
UCqo-4P07Rf2BMQJD7N_Tx3Q,False,False,False,False,False,False,False,False,|music
UC00duOV3iYDuMNhbV4dwLSQ,False,False,False,False,False,False,False,False,|black screen
UCY8J23P_GQHPoGh2XetHGdQ,False,False,False,False,False,False,False,False,|Chinese recipes
UCd1fLoVFooPeWqCEYVUJZqg,False,False,False,False,False,False,False,False,|competitive eater
UC0zYnUkhLrSqARPjfLFUn1w,False,False,False,False,False,False,False,False,|music
UCcT6w3xUyVshyR2_2vrMp1w,False,False,False,False,False,False,False,False,|leased biased on MBFC (local news)
UCLAcytNR3gdw44yzoSiKluA,False,False,False,False,False,False,False,False,|nan|nan
UCAQHQEO4QpI5dXtr3vLoFCg,False,False,False,False,False,False,False,False,|car details
UCDrLGkZTcNCshOLiKi5NtEw,False,False,False,False,False,False,False,False,|WGN news (leased biased on MBFC)|nan
UC6YN4FNhAKN3MDO5DbJSnOA,False,False,False,False,False,True,False,False,|not on MBFC
UC4PooiX37Pld1T8J5SYT-SQ,False,False,False,False,False,False,,False,|taste testers|nan
UCVuFPbAjTi3mqpH-0veJRWg,False,False,False,False,False,False,False,False,|nan
UCX-USfenzQlhrEJR1zD5IYw,False,False,False,False,False,False,False,False,|music|music
UCXAWX5r69jcqPTNAhXCSA7Q,False,False,False,False,False,False,False,False,|Elon Musk
UClEaLQq1OzzfkLF4-0WSdrQ,False,False,False,False,False,False,False,False,|football
UC4G10tk3AHFuyMIuD3rHOBA,False,False,False,False,False,False,False,False,|memes
UC2rLSYDm92QMytS9yIkT8UQ,False,False,False,False,False,True,False,False,|local news not rated by MBFC
UC6qrG3W8SMK0jior2olka3g,False,False,False,False,False,False,False,False,|earthcams|nan
UCdK2lzwelugXGhR9SCWuEew,False,False,False,False,False,False,False,False,|music
UCo6ErfdzQ4W_Vg8B3-RvUig,False,False,False,False,False,False,False,False,|music
UCs9inIUWuLZ7tdeNTMUkdsQ,False,False,False,False,False,False,False,False,|music
UCNIFiHaLZkYASaWDdkC1njg,False,False,False,False,False,True,False,False,|A&E
UCDRmGMSgrtZkOsh_NQl4_xw,False,False,False,False,False,False,False,False,|Sports
UC4GfN7q1C1m0z6cf2NkMg2w,False,False,False,False,False,True,False,False,|MTV-like???
UCc-qnwZdh1inVJxQEkjfHOg,False,False,False,False,False,False,False,False,|fighter planes
UCH45_97Yjr4ePYPSuCxus3w,False,False,False,False,False,False,False,False,|random videos
UCCYXa_5DYS2a636BDPSq9dw,False,False,False,False,False,False,False,False,|old footage
UC52X5wxOL_s5yw0dQk7NtgA,False,False,False,False,True,False,False,False,|associated press|nan
UCt6Wj7Yn1JHIhgrH1WQnP7w,False,False,False,False,False,False,False,False,|not in English
UCD2DbJnKu7pTLRNd0bsUopA,False,False,False,False,False,False,False,False,|old houses
UCJL_gIOVp2fjfsKH4kbeEwA,False,False,False,False,False,True,False,False,|Bloomberg Law not on MBFC
UClwpfRrrYs7SZW6JuimP8kw,False,False,False,False,False,False,False,False,|music
UCT2X19JJaJGUN7mrYuImANQ,False,False,False,False,False,False,False,False,|AGT
UCwBUwaTxztTPuSzIi2cjimw,False,False,False,False,False,True,False,False,|Charlie rose - not in MBFC
UC9bMcW0MFzOAgfQ-7et47zw,False,False,False,False,True,False,False,False,|Rashard Richey - not in MBFC- but pretty clearly left
UCcOJf3xZTQiliqHSo06vWtQ,False,False,False,False,False,False,False,False,|not in English
UCVbKWqUXDRdspaJ2v-prwnQ,False,False,False,False,False,True,False,False,|Karen Hunter show - not in MBFC and no clear indicators on top page
UCdHp34ke51AhDCuGETD4qbA,False,False,False,False,False,False,False,False,|old stuff
UCACaf4768OmfL-XWWIANy4g,,False,False,False,False,False,False,False,|life in prison|nan
UCRS07TwUdb9hTnnX0r5CuxA,False,False,False,False,False,False,False,False,|video storytellers
UCVSQvJyVQrTNywjgneZvgVw,False,False,False,False,False,False,False,False,|music
UCdBLUNcdvIkbClZSCvBIx6A,False,False,False,False,False,False,False,False,|nature
UCTw-N1U_A4wkBhZ2kwIeehA,False,False,False,False,False,False,False,False,|celebrity lives|nan
UCgOOiul8KV82TfPnFgQRKTQ,False,False,False,False,False,False,False,False,|not in English
UC9Ejm6I4ozpdi7c8BXYV-Tw,False,False,False,False,False,False,False,False,|how to do construction
UCKBnlTTgEnhIXv_c4LvvyMQ,False,False,False,False,False,False,False,False,|tv show
UCIVk1L1-JmpdiGuZcVjImtA,False,False,False,False,False,True,False,False,|local news not in MBFC
UCLgieSkFsORNiyc6M-CWdoA,False,False,False,False,False,False,False,False,|no content
UCck0bLWMLnX_NhOL50eQDGQ,False,False,False,False,False,False,False,False,|not in English
UCF4LEacx9sDvAbEJnlaJfKQ,False,False,False,False,True,False,False,False,|local news|local news KPIX CBS SF Bay Area
UCwNJt9PYyN1uyw2XhNIQMMA,False,False,False,False,True,False,False,False,|young turks
UCBCR8mIRJ_ZbHa4IffEg9bQ,False,False,False,False,False,True,False,False,|pop culture
UCqyiZA5_jJYKuWVLjiB3Uqg,False,False,False,False,False,True,False,False,"|political, but not easy to pin down ideology"
UCahLaNvSHyL9R4EtFFNgFEQ,False,False,False,False,False,False,False,False,|track and field
UCNjGqISO6V2WFpOFWPC8pIw,False,False,False,False,False,False,False,False,|nan
UCQfwfsi5VrQ8yKZ-UWmAEFg,False,False,False,False,False,False,False,False,|French news
UCEtT_F35i6pAq2yUluzXHSA,False,False,False,False,False,True,False,False,|Self-described centrist
UCkFGKLP476glGN0SRoVK4Bg,False,False,False,False,False,False,False,False,|audiobooks
UCP1iRaFlS5EYjJBryFV9JPw,False,False,False,False,False,False,False,False,|movies
UC8-Th83bH_thdKZDJCrn88g,False,False,False,False,False,False,False,False,|Jimmy Fallon (not contemporary news primarily)
UCDH6Mn2bhXA83FoSX4H802w,False,False,False,False,False,False,False,False,|fashion
UCuXT13wiqK56NR7QSfDWpvg,False,False,False,False,False,True,False,False,|Local news|local news (on MBFC)
UCrPq2ekHx2vZtuyG3wUx0_g,False,False,False,False,False,False,False,False,|historical
UCOE5_SEwARp2l83msu2X7Lg,False,False,False,False,False,False,False,False,|karma videos
UC5hHM86_OBIky7wCIFVJcfg,False,False,False,False,False,False,False,False,|music
UC-ONn89UOXabgtPcuWCIR5w,False,False,False,False,False,False,False,False,|house fixups
UCUfsbWIraXIl7a6HKSJINUg,False,False,False,False,False,False,False,False,|nan
UCzfW1jg9hCGW82-NbmR5l0Q,False,False,False,False,False,False,False,False,|tv show
UC-mP1nlk0qOutA08zuQHORA,False,False,False,False,False,False,False,False,|pop culture
UCT1yd7gEOrja_gecmA1lT0Q,False,False,False,False,False,True,False,False,|long-termist
UCIYLOcEUX6TbBo7HQVF2PKA,False,False,False,False,False,False,False,False,|not american news|nan
UCK0UUsCjtMRNtS3BPh1Yc4w,False,False,False,False,False,True,False,False,|local news not in MBFC
